E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012871,Kingston upon Hull 015D,E00064918,E00064918,,,Multicultural Metropolitans,4,Challenged Asian Terraces,4b,Asian Terraces and Flats,4b1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002669,Kingston upon Hull 018,E01012866,Kingston upon Hull 018D,E00064919,E00064919,,,Multicultural Metropolitans,4,Challenged Asian Terraces,4b,Asian Terraces and Flats,4b1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002675,Kingston upon Hull 024,E01012867,Kingston upon Hull 024E,E00064920,E00064920,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002675,Kingston upon Hull 024,E01012867,Kingston upon Hull 024E,E00064921,E00064921,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012868,Kingston upon Hull 015B,E00064922,E00064922,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012868,Kingston upon Hull 015B,E00064923,E00064923,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012869,Kingston upon Hull 015C,E00064924,E00064924,,,Cosmopolitans,2,Students Around Campus,2a,Student Digs,2a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002669,Kingston upon Hull 018,E01012870,Kingston upon Hull 018E,E00064925,E00064925,,,Cosmopolitans,2,Students Around Campus,2a,Student Digs,2a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012871,Kingston upon Hull 015D,E00064926,E00064926,,,Urbanites,5,Urban Professionals and Families,5a,Multi-Ethnic Professionals with Families,5a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012869,Kingston upon Hull 015C,E00064927,E00064927,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002669,Kingston upon Hull 018,E01012870,Kingston upon Hull 018E,E00064928,E00064928,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012869,Kingston upon Hull 015C,E00064929,E00064929,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012868,Kingston upon Hull 015B,E00064930,E00064930,,,Cosmopolitans,2,Students Around Campus,2a,Student Digs,2a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002666,Kingston upon Hull 015,E01012869,Kingston upon Hull 015C,E00064931,E00064931,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002669,Kingston upon Hull 018,E01012870,Kingston upon Hull 018E,E00064932,E00064932,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012880,Kingston upon Hull 008C,E00064933,E00064933,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012880,Kingston upon Hull 008C,E00064935,E00064935,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012881,Kingston upon Hull 008D,E00064936,E00064936,,,Constrained City Dwellers,7,Challenged Diversity,7a,Multi-Ethnic Hardship,7a3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012880,Kingston upon Hull 008C,E00064937,E00064937,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012881,Kingston upon Hull 008D,E00064938,E00064938,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012878,Kingston upon Hull 003D,E00064939,E00064939,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012879,Kingston upon Hull 003E,E00064940,E00064940,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012881,Kingston upon Hull 008D,E00064941,E00064941,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012879,Kingston upon Hull 003E,E00064942,E00064942,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012881,Kingston upon Hull 008D,E00064943,E00064943,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012879,Kingston upon Hull 003E,E00064944,E00064944,,,Constrained City Dwellers,7,Constrained Flat Dwellers,7b,Deprived Neighbourhoods,7b2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012878,Kingston upon Hull 003D,E00064945,E00064945,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012880,Kingston upon Hull 008C,E00064946,E00064946,,,Constrained City Dwellers,7,Challenged Diversity,7a,Multi-Ethnic Hardship,7a3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012878,Kingston upon Hull 003D,E00064947,E00064947,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012879,Kingston upon Hull 003E,E00064948,E00064948,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012880,Kingston upon Hull 008C,E00064949,E00064949,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012874,Kingston upon Hull 008B,E00064950,E00064950,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012874,Kingston upon Hull 008B,E00064951,E00064951,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012881,Kingston upon Hull 008D,E00064952,E00064952,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012873,Kingston upon Hull 008A,E00064953,E00064953,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012873,Kingston upon Hull 008A,E00064954,E00064954,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012874,Kingston upon Hull 008B,E00064955,E00064955,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012873,Kingston upon Hull 008A,E00064956,E00064956,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012873,Kingston upon Hull 008A,E00064957,E00064957,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012873,Kingston upon Hull 008A,E00064958,E00064958,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012874,Kingston upon Hull 008B,E00064959,E00064959,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002659,Kingston upon Hull 008,E01012874,Kingston upon Hull 008B,E00064960,E00064960,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012876,Kingston upon Hull 003B,E00064961,E00064961,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012876,Kingston upon Hull 003B,E00064962,E00064962,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012876,Kingston upon Hull 003B,E00064964,E00064964,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012877,Kingston upon Hull 003C,E00064965,E00064965,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012876,Kingston upon Hull 003B,E00064967,E00064967,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012875,Kingston upon Hull 003A,E00064968,E00064968,,,Constrained City Dwellers,7,Constrained Flat Dwellers,7b,Eastern European Communities,7b1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012876,Kingston upon Hull 003B,E00064969,E00064969,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012877,Kingston upon Hull 003C,E00064971,E00064971,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012875,Kingston upon Hull 003A,E00064972,E00064972,,,Constrained City Dwellers,7,Constrained Flat Dwellers,7b,Deprived Neighbourhoods,7b2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012877,Kingston upon Hull 003C,E00064973,E00064973,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012875,Kingston upon Hull 003A,E00064974,E00064974,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012877,Kingston upon Hull 003C,E00064975,E00064975,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012878,Kingston upon Hull 003D,E00064976,E00064976,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012875,Kingston upon Hull 003A,E00064977,E00064977,,,Constrained City Dwellers,7,Challenged Diversity,7a,Multi-Ethnic Hardship,7a3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002654,Kingston upon Hull 003,E01012878,Kingston upon Hull 003D,E00064978,E00064978,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012882,Kingston upon Hull 033A,E00064979,E00064979,,,Hard-Pressed Living,8,Industrious Communities,8a,Industrious Transitions,8a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012883,Kingston upon Hull 033B,E00064980,E00064980,,,Hard-Pressed Living,8,Industrious Communities,8a,Industrious Transitions,8a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012886,Kingston upon Hull 031D,E00064981,E00064981,,,Hard-Pressed Living,8,Industrious Communities,8a,Industrious Transitions,8a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01032595,Kingston upon Hull 033E,E00064982,E00064982,,,Hard-Pressed Living,8,Challenged Terraced Workers,8b,Hard-Pressed Rented Terraces,8b2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012886,Kingston upon Hull 031D,E00064983,E00064983,,,Hard-Pressed Living,8,Hard-Pressed Ageing Workers,8c,Ageing Industrious Workers,8c1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012886,Kingston upon Hull 031D,E00064984,E00064984,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012886,Kingston upon Hull 031D,E00064985,E00064985,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012887,Kingston upon Hull 033D,E00064986,E00064986,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012887,Kingston upon Hull 033D,E00064987,E00064987,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012887,Kingston upon Hull 033D,E00064988,E00064988,,,Hard-Pressed Living,8,Hard-Pressed Ageing Workers,8c,Ageing Industrious Workers,8c1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012883,Kingston upon Hull 033B,E00064989,E00064989,,,Hard-Pressed Living,8,Hard-Pressed Ageing Workers,8c,Ageing Industrious Workers,8c1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012888,Kingston upon Hull 031E,E00064990,E00064990,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00064991,E00064991,,,Constrained City Dwellers,7,White Communities,7c,Constrained Young Families,7c2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012882,Kingston upon Hull 033A,E00064992,E00064992,,,Hard-Pressed Living,8,Challenged Terraced Workers,8b,Deprived Blue-Collar Terraces,8b1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012883,Kingston upon Hull 033B,E00064993,E00064993,,,Hard-Pressed Living,8,Industrious Communities,8a,Industrious Hardship,8a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00064994,E00064994,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012883,Kingston upon Hull 033B,E00064995,E00064995,,,Hard-Pressed Living,8,Hard-Pressed Ageing Workers,8c,Ageing Industrious Workers,8c1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012882,Kingston upon Hull 033A,E00064996,E00064996,,,Hard-Pressed Living,8,Challenged Terraced Workers,8b,Deprived Blue-Collar Terraces,8b1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00064997,E00064997,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00064998,E00064998,,,Hard-Pressed Living,8,Hard-Pressed Ageing Workers,8c,Ageing Industrious Workers,8c1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00064999,E00064999,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012882,Kingston upon Hull 033A,E00065000,E00065000,,,Suburbanites,6,Semi-Detached Suburbia,6b,White Suburban Communities,6b2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01032595,Kingston upon Hull 033E,E00065002,E00065002,,,Hard-Pressed Living,8,Industrious Communities,8a,Industrious Hardship,8a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01032595,Kingston upon Hull 033E,E00065003,E00065003,,,Hard-Pressed Living,8,Hard-Pressed Ageing Workers,8c,Renting Hard-Pressed Workers,8c3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01032595,Kingston upon Hull 033E,E00065004,E00065004,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01032595,Kingston upon Hull 033E,E00065005,E00065005,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012888,Kingston upon Hull 031E,E00065006,E00065006,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012883,Kingston upon Hull 033B,E00065007,E00065007,,,Urbanites,5,Urban Professionals and Families,5a,White Professionals,5a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012887,Kingston upon Hull 033D,E00065008,E00065008,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012882,Kingston upon Hull 033A,E00065009,E00065009,,,Hard-Pressed Living,8,Industrious Communities,8a,Industrious Transitions,8a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012888,Kingston upon Hull 031E,E00065010,E00065010,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012887,Kingston upon Hull 033D,E00065011,E00065011,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012883,Kingston upon Hull 033B,E00065012,E00065012,,,Constrained City Dwellers,7,Ageing City Dwellers,7d,Ageing Communities and Families,7d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012886,Kingston upon Hull 031D,E00065013,E00065013,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012888,Kingston upon Hull 031E,E00065014,E00065014,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00065015,E00065015,,,Hard-Pressed Living,8,Challenged Terraced Workers,8b,Deprived Blue-Collar Terraces,8b1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01012888,Kingston upon Hull 031E,E00065016,E00065016,,,Hard-Pressed Living,8,Migration and Churn,8d,Hard-Pressed European Settlers,8d3
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012884,Kingston upon Hull 033C,E00065017,E00065017,,,Hard-Pressed Living,8,Challenged Terraced Workers,8b,Hard-Pressed Rented Terraces,8b2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02006813,Kingston upon Hull 033,E01012887,Kingston upon Hull 033D,E00065018,E00065018,,,Constrained City Dwellers,7,Constrained Flat Dwellers,7b,Deprived Neighbourhoods,7b2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01033110,Kingston upon Hull 031G,E00065019,E00065019,,,Constrained City Dwellers,7,White Communities,7c,Constrained Young Families,7c2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012893,Kingston upon Hull 030E,E00065020,E00065020,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012893,Kingston upon Hull 030E,E00065021,E00065021,,,Constrained City Dwellers,7,White Communities,7c,Constrained Young Families,7c2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012891,Kingston upon Hull 030C,E00065022,E00065022,,,Ethnicity Central,3,Ethnic Dynamics,3c,Constrained Neighbourhoods,3c1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012892,Kingston upon Hull 030D,E00065023,E00065023,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012893,Kingston upon Hull 030E,E00065024,E00065024,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012892,Kingston upon Hull 030D,E00065025,E00065025,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012891,Kingston upon Hull 030C,E00065026,E00065026,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012892,Kingston upon Hull 030D,E00065027,E00065027,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012893,Kingston upon Hull 030E,E00065028,E00065028,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012892,Kingston upon Hull 030D,E00065029,E00065029,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01033110,Kingston upon Hull 031G,E00065030,E00065030,,,Hard-Pressed Living,8,Migration and Churn,8d,Young Hard-Pressed Families,8d1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012891,Kingston upon Hull 030C,E00065031,E00065031,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012893,Kingston upon Hull 030E,E00065032,E00065032,,,Multicultural Metropolitans,4,Rented Family Living,4a,Social Renting New Arrivals,4a2
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002682,Kingston upon Hull 031,E01033110,Kingston upon Hull 031G,E00065033,E00065033,,,Constrained City Dwellers,7,Challenged Diversity,7a,Transitional Eastern European Neighbourhoods,7a1
E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E02002681,Kingston upon Hull 030,E01012891,Kingston upon Hull 030C,E00065034,E00065034,,,Ethnicity Central,3,Ethnic Dynamics,3c,Constrained Neighbourhoods,3c1
